,state,q_values,importance
522,147,"[ 0.63758653 -3.4118114  -2.74514    -2.6259212   1.6431239   0.45911056
  1.7200773  -0.28491667 -3.015232  ]",0.07695340000000006
523,1470,"[ 0.35318878 -0.7293795  -1.0081055  -0.8637854   0.02607269 -0.10211481
  0.24622127 -0.28864366 -1.0652864 ]",0.10696750999999999
524,1471,"[ 0.5182766  -0.8812226  -1.1786094  -1.0677353   0.10557948 -0.02700497
  0.42224756 -0.34275195 -1.3750587 ]",0.09602903999999995
525,1472,"[ 0.43453532 -0.6923604  -1.0799127  -0.7086769  -0.1831193  -0.18804623
  0.79302055 -0.46138504 -1.244567  ]",0.35848523000000004
526,1473,"[ 0.49234578 -0.6456668  -1.2363473  -0.6453059  -0.43193817 -0.40639424
  0.9843283  -0.62964255 -1.3060318 ]",0.49198252000000003
527,1474,"[ 0.56568307 -0.52259153 -1.1829033  -0.65206146 -0.3984485  -0.53826976
  1.224243   -0.6019099  -1.359852  ]",0.65855993
528,1475,"[ 0.57256484 -0.6685469  -1.2914648  -0.6858444  -0.40160102 -0.43489587
  1.1265008  -0.74707115 -1.4990584 ]",0.5539359600000001
529,1476,"[ 0.53673285 -0.7187145  -1.1992893  -0.65215683 -0.23937917 -0.47111136
  0.9078026  -0.77753097 -1.4315938 ]",0.37106975
530,1477,"[ 0.3788527  -0.56953466 -1.2770847  -0.37043595 -0.4754147  -0.69703835
  1.244385   -0.8567075  -1.5013355 ]",0.8655323000000001
531,1478,"[ 0.27971205 -0.43742022 -1.1916375  -0.30787012 -0.54136306 -0.5910269
  1.3093998  -0.81664044 -1.3714375 ]",1.02968775
532,1479,"[ 0.38115388 -0.50980616 -1.2229424  -0.31207788 -0.4942611  -0.6542966
  1.3171949  -0.80951214 -1.4174068 ]",0.93604102
533,148,"[ 0.6429735  -3.303875   -2.593099   -2.5071425   1.6076452   0.39459953
  1.7378242  -0.30936748 -2.8559525 ]",0.13017899999999982
534,1480,"[ 0.35999215 -0.40898922 -1.067568   -0.2528405  -0.5715621  -0.7859168
  1.3174435  -0.67242724 -1.3255221 ]",0.9574513499999999
535,1481,"[ 0.64751226 -0.5341776  -1.0376041  -0.07599965 -0.6793852  -1.0445322
  1.1376587  -0.51656926 -1.3220642 ]",0.49014644000000007
536,1482,"[ 0.9429173  -0.7094126  -1.2952236   0.05497287 -1.0993716  -1.2867386
  1.1169926  -0.4745398  -1.4739972 ]",0.17407529999999993
537,1483,"[ 0.5008536  -0.45654216 -0.8961066   0.00850239 -0.7283243  -0.9392385
  1.0112925  -0.3646624  -1.0921391 ]",0.5104388999999999
538,1484,"[ 0.2676915  -0.40843597 -0.81631804 -0.16317238 -0.40102506 -0.70036185
  0.8861486  -0.2511762  -0.9465929 ]",0.6184570999999999
539,1485,"[ 0.31678542 -0.6266509  -1.1385069  -0.4312858  -0.4278146  -0.57793015
  0.8993387   0.12301316 -1.3154249 ]",0.5825532800000001
540,1486,"[ 0.3900409  -0.7975669  -1.2444245  -0.4789816  -0.36996374 -0.36591893
  0.775156    0.26108736 -1.4250879 ]",0.38511509999999993
541,1487,"[ 0.3804511  -0.7882959  -1.2194092  -0.6091188  -0.2910795  -0.16196261
  0.48815602  0.3979804  -1.2620292 ]",0.09017562000000001
542,1488,"[ 0.30556145 -0.66966295 -1.1016599  -0.55355895 -0.10564584 -0.19553597
  0.5177049   0.35554734 -1.0819521 ]",0.16215756000000003
543,1489,"[ 0.30370152 -0.6243587  -0.99553007 -0.56235695 -0.01170853 -0.28505325
  0.37279022  0.19329889 -0.9713557 ]",0.0690887
544,149,"[ 0.59277344 -3.3399873  -2.613543   -2.4993386   1.3589875   0.7149337
  1.2645046  -0.22315839 -2.9007063 ]",0.09448290000000004
545,1490,"[ 0.21262245 -0.6166146  -0.754945   -0.5880759   0.07276964 -0.10141073
  0.03101076  0.02763625 -0.85707486]",0.13985281
546,1491,"[ 0.0820697  -0.27619702 -0.35628414 -0.24496657  0.1390959  -0.15392147
  0.04965513 -0.21875995 -0.52904415]",0.0570262
547,1492,"[-0.05730372 -0.01301686 -0.13118435 -0.04109337  0.00234137 -0.16100465
  0.1792649  -0.23061354 -0.3004977 ]",0.17692353
548,1493,"[-0.07551469 -0.1276222  -0.30244103 -0.2007365  -0.18231049 -0.0727213
  0.18563996 -0.18333016 -0.3203847 ]",0.25836126
549,1494,"[-0.13542865 -0.07428321 -0.32773393 -0.16495454 -0.15720929 -0.17245819
  0.29719096 -0.24545415 -0.30467913]",0.37147417
550,1495,"[-0.07174543 -0.11209842 -0.24736737 -0.10309207 -0.08038474 -0.1524327
  0.1772193  -0.17122903 -0.3049941 ]",0.24896473
551,1496,"[-0.17031747 -0.03616866 -0.39549083 -0.16591749 -0.28763586 -0.22963397
  0.42104164 -0.33329594 -0.35566026]",0.4572103
552,1497,"[-0.0554046   0.01199185 -0.43860757 -0.06913647 -0.34716043 -0.3531983
  0.55886114 -0.53929305 -0.3756029 ]",0.54686929
553,1498,"[-0.1724178   0.12856275 -0.45179656  0.19955951 -0.6037868  -0.689405
  1.008328   -0.7915264  -0.16577333]",0.8087684899999998
554,1499,"[-0.20851935 -0.05372225 -0.6288879   0.09526771 -0.47436145 -0.41437775
  0.86119634 -0.73202354 -0.3431584 ]",0.76592863
555,15,"[ 0.06471515  0.05100333 -0.5656952   0.02542904  0.06025563  0.11456082
 -0.01567315  0.05496898  0.04692152]",0.049845669999999995
556,150,"[ 0.6334948  -3.3566873  -2.7187443  -2.5471005   1.216768    0.8859663
  1.1272761  -0.25047296 -2.9389904 ]",0.08949190000000007
557,151,"[ 0.6562418  -3.35715    -2.7610111  -2.5671065   1.2928448   0.80924696
  1.2955636  -0.24179514 -2.9578052 ]",0.002718800000000021
558,152,"[ 0.63981634 -3.4307466  -2.7924392  -2.64386     1.4238821   0.68614775
  1.5172037  -0.21183032 -3.0633147 ]",0.09332160000000012
559,153,"[ 0.6216334  -3.4404132  -2.78944    -2.63603     1.3950697   0.7366746
  1.4300202  -0.19850789 -3.0607424 ]",0.034950499999999884
560,154,"[ 0.63727593 -3.4209704  -2.7926297  -2.630704    1.3483796   0.776822
  1.400169   -0.21581277 -3.0449266 ]",0.051789400000000096
561,155,"[ 0.64397335 -3.310135   -2.6832838  -2.521129    1.3537345   0.71951246
  1.3998109  -0.19103156 -2.9238513 ]",0.04607640000000002
562,156,"[ 0.6368057  -3.3610668  -2.6709933  -2.553219    1.4290081   0.61537117
  1.4947953  -0.2796072  -2.9248414 ]",0.06578720000000016
563,157,"[ 0.486057   -3.2547407  -2.5027027  -2.3994443   1.5778533   0.5056888
  1.4622062  -0.22883883 -2.7612913 ]",0.11564709999999989
564,158,"[ 0.48045063 -3.0589018  -2.3355234  -2.2833624   1.2774447   0.5646459
  1.4194981  -0.1363318  -2.6416597 ]",0.1420534
565,159,"[ 0.5284506 -3.0440168 -2.3820875 -2.3012047  1.1809049  0.6227932
  1.424278  -0.1957689 -2.650792 ]",0.2433730999999999
566,16,"[ 5.9946138e-02  2.7007394e-02 -5.7616276e-01  2.4599433e-02
  5.5077277e-02  1.1127335e-01  2.6983186e-04  7.4188970e-02
  3.4013093e-02]",0.037084379999999986
567,160,"[ 0.5124233  -2.9919438  -2.4734042  -2.3453567   1.1718525   0.66956085
  1.5530047  -0.3059309  -2.6892917 ]",0.38115220000000005
568,161,"[ 0.62693596 -3.1514878  -2.5277023  -2.4739513   1.0848787   0.6609149
  1.525325   -0.22812405 -2.8290434 ]",0.44044630000000007
569,162,"[ 0.72301507 -3.0302205  -2.418172   -2.426166    0.99987656  0.6049441
  1.6180192  -0.31415203 -2.703103  ]",0.61814264
570,163,"[ 0.54986775 -3.0032077  -2.4595628  -2.3580813   1.1235901   0.654217
  1.4383678  -0.16593732 -2.7155168 ]",0.31477770000000005
571,164,"[ 0.5676919 -3.2923317 -2.6805625 -2.6835823  1.316499   0.5200275
  1.6660483 -0.2693391 -3.0607202]",0.34954929999999984
572,165,"[ 0.3537054  -3.3721893  -2.5977108  -2.693184    1.5980244   0.25308484
  1.864107   -0.15669769 -3.0777235 ]",0.26608260000000006
573,166,"[ 0.51883453 -3.2044928  -2.5630944  -2.5145037   1.3920664   0.45796788
  1.611794   -0.00410036 -2.9041424 ]",0.2197275999999999
574,167,"[ 0.621265   -3.0807378  -2.4648015  -2.3927364   1.2512752   0.4578045
  1.3455497   0.04450228 -2.680242  ]",0.09427450000000004
575,168,"[ 0.32777348 -2.8780925  -2.2907345  -2.2132404   1.6062196   0.13816455
  1.9145573  -0.01880014 -2.5955398 ]",0.30833770000000005
576,169,"[ 0.5005445  -2.7520506  -2.0908537  -2.071805    1.3181857   0.21243976
  1.7637007   0.05859242 -2.3897088 ]",0.4455150000000001
577,17,"[ 0.03885539  0.05973714 -0.5527336   0.0312196   0.04290998  0.08839665
 -0.00838379  0.07405504  0.03953281]",0.01434160999999999
578,170,"[ 0.64710534 -3.0228844  -2.2845054  -2.2427862   1.2420982   0.46599692
  1.5457385   0.05172111 -2.6081402 ]",0.30364029999999986
579,171,"[ 0.6328123  -3.0378852  -2.3382509  -2.3183556   1.3938411   0.41512465
  1.6813858  -0.0915098  -2.631971  ]",0.2875447
580,172,"[ 0.55543804 -2.8354945  -2.2089412  -2.1096954   1.2289374   0.4876591
  1.358565   -0.0942902  -2.455465  ]",0.12962760000000006
581,173,"[ 0.6240336  -3.0960774  -2.3723044  -2.2800412   1.2859668   0.57010555
  1.2585939  -0.07652854 -2.6422362 ]",0.027372900000000033
582,174,"[ 0.72923046 -3.3447068  -2.605718   -2.5372913   1.3114702   0.74579996
  1.2637721  -0.17290632 -2.9079816 ]",0.04769810000000008
583,175,"[ 0.7097743  -3.304465   -2.6518059  -2.526371    1.2648122   0.7731783
  1.1989954  -0.14667213 -2.9051993 ]",0.0658167999999999
584,176,"[ 0.6702216  -3.1971176  -2.529605   -2.3966656   1.219971    0.7377271
  1.1779635  -0.14282988 -2.7663646 ]",0.042007499999999975
585,177,"[ 0.682716   -3.2538497  -2.5651436  -2.4528258   1.2924544   0.68244904
  1.1393279  -0.11680445 -2.8022623 ]",0.15312649999999994
586,178,"[ 0.74111885 -3.359853   -2.6087637  -2.530174    1.3360783   0.71259177
  1.2187185  -0.09995504 -2.9014382 ]",0.11735980000000001
587,179,"[ 0.64844674 -3.0824525  -2.3866107  -2.253911    1.2480911   0.67376155
  1.1164584   0.06145403 -2.6248467 ]",0.13163269999999994
588,18,"[ 5.2236784e-02  5.8667623e-02 -5.6749541e-01  2.8673798e-02
  4.8605308e-02  9.7865969e-02 -4.3275044e-04  6.6507287e-02
  3.7071630e-02]",0.031358682
589,180,"[ 0.41471955 -2.6610358  -1.9861901  -1.81951     1.3674003   0.3981502
  1.380651    0.30709842 -2.156189  ]",0.01325070000000017
590,181,"[ 0.4634172  -2.9070108  -2.1926494  -2.0431814   1.4738468   0.45169467
  1.4687297   0.267932   -2.4232848 ]",0.005117100000000097
591,182,"[ 0.5434829  -3.0422418  -2.3200297  -2.1570477   1.4844111   0.5046659
  1.4298928   0.19232687 -2.5561657 ]",0.05451830000000002
592,183,"[ 0.5022948  -3.0289679  -2.364461   -2.2028518   1.4931406   0.501504
  1.4093188   0.13921201 -2.6089437 ]",0.08382179999999995
593,184,"[ 0.3943664  -2.8061237  -2.1668427  -2.0068119   1.4749844   0.36366683
  1.3433636   0.23544228 -2.3937683 ]",0.1316208000000001
594,185,"[ 0.3699528  -2.8707972  -2.2192228  -2.0238833   1.5227965   0.386155
  1.2666506   0.28081086 -2.4212098 ]",0.25614590000000015
595,186,"[ 0.40179852 -2.96067    -2.3037078  -2.114395    1.5304492   0.51872396
  1.1935899   0.2138437  -2.4764338 ]",0.3368593
596,187,"[ 0.5228059  -3.1301112  -2.5238643  -2.3431354   1.4143932   0.68720216
  1.1441182   0.10466742 -2.7239347 ]",0.2702749999999998
597,188,"[ 0.38375592 -3.0190024  -2.3830056  -2.2198818   1.4997491   0.57159454
  1.200946    0.24526209 -2.576044  ]",0.2988031
598,189,"[ 0.3465146  -2.9737701  -2.2945986  -2.105909    1.529815    0.6080165
  1.1120749   0.42252347 -2.4767373 ]",0.41774009999999984
599,19,"[ 6.5703861e-02  4.9826436e-02 -5.7955772e-01  2.7320340e-02
  5.8490001e-02  1.1057717e-01  1.9394769e-04  6.1551940e-02
  3.9921999e-02]",0.044873309
600,190,"[ 0.4690326  -3.1244764  -2.4156826  -2.2406888   1.5730234   0.71937984
  0.9397351   0.48157242 -2.5403771 ]",0.6332883
601,191,"[ 0.5500275  -3.0878685  -2.3769746  -2.1979995   1.4840763   0.7699656
  0.88021654  0.4084581  -2.492382  ]",0.6038597599999999
602,192,"[ 0.6091918  -3.248445   -2.425691   -2.3201127   1.4796747   0.661747
  1.0723745   0.24476853 -2.6744711 ]",0.4073001999999999
603,193,"[ 0.7091209  -3.496262   -2.7147396  -2.6097498   1.3417354   0.8796274
  0.89040774  0.10902249 -2.9723802 ]",0.4513276599999999
604,194,"[ 0.6849371  -3.318888   -2.5014045  -2.367559    1.3595861   0.85264
  0.9575608   0.24055153 -2.7384746 ]",0.40202530000000003
605,195,"[ 0.6629871  -3.3057566  -2.5550585  -2.3950076   1.3660611   0.85810727
  0.9192072   0.26182997 -2.765733  ]",0.4468539
606,196,"[ 0.6824753  -3.5228598  -2.6887555  -2.5778484   1.4709486   0.84929055
  0.8849473   0.16386823 -2.9260757 ]",0.5860013000000001
607,197,"[ 0.4847691 -3.2270513 -2.4781885 -2.3174095  1.3295027  0.8788652
  0.7696817  0.383683  -2.6724854]",0.4506374999999999
608,198,"[ 0.5424698  -3.1173985  -2.4045553  -2.191216    1.2303361   0.94900745
  0.59026724  0.4143496  -2.4556937 ]",0.28132864999999996
609,199,"[ 0.41369715 -2.8010137  -2.131442   -1.8926282   1.1508352   0.93310016
  0.60547864  0.6437787  -2.1893978 ]",0.21773504
610,20,"[ 0.03805329  0.06880689 -0.5601633   0.03594556  0.03211717  0.0854134
 -0.00793556  0.07136901  0.04790643]",0.014044390000000004
611,200,"[ 0.40953258 -2.3459468  -1.7483953  -1.4897163   0.8840936   0.9078207
  0.44448414  0.7919891  -1.7650626 ]",0.0237271
612,201,"[ 0.33012474 -2.2529416  -1.6040246  -1.3618891   0.83419394  0.8736135
  0.50741094  0.97203684 -1.7447424 ]",0.09842333999999997
613,202,"[ 0.40241927 -2.2769573  -1.6590068  -1.3998208   0.8319509   0.9184736
  0.44941133  0.8318311  -1.7010427 ]",0.08652269999999995
614,203,"[ 0.39400962 -2.1629229  -1.5097475  -1.2762187   0.8033584   0.84710354
  0.49381027  0.90766484 -1.5746335 ]",0.06056130000000004
615,204,"[ 0.47588807 -2.0756936  -1.3253533  -1.0916879   0.7138791   0.80928904
  0.6245302   0.90296626 -1.470672  ]",0.09367722
616,205,"[ 0.43581265 -2.2102504  -1.4265046  -1.2091899   0.80012393  0.87432766
  0.6346959   0.94615424 -1.6239563 ]",0.07182658000000008
617,206,"[ 0.4907162  -2.3306162  -1.5744026  -1.3333206   0.83059216  0.8932963
  0.6831867   0.8438706  -1.7410284 ]",0.04942570000000002
618,207,"[ 0.40771726 -2.283861   -1.6179574  -1.3262067   0.8304527   0.9211899
  0.6619285   0.86925715 -1.7654083 ]",0.05193274999999997
619,208,"[ 0.3947311  -2.2832298  -1.6383288  -1.3021712   0.81296957  0.9191027
  0.6311878   0.9168352  -1.7434547 ]",0.002267500000000089
620,209,"[ 0.3420745  -1.9286202  -1.3197107  -0.99877626  0.6855833   0.8381583
  0.50976765  0.96409684 -1.3920722 ]",0.12593853999999993
621,21,"[ 0.04757951  0.04802317 -0.55404645  0.02425028  0.05381601  0.10033462
 -0.00866864  0.06509689  0.03625232]",0.035237729999999995
622,210,"[ 0.3328097  -2.2060368  -1.6234252  -1.2687845   0.7249132   0.96079606
  0.52654845  0.90086645 -1.7264613 ]",0.059929609999999967
623,211,"[ 0.43484688 -2.030338   -1.4488204  -1.1951995   0.6646061   0.82409793
  0.5073824   0.8698845  -1.5702821 ]",0.04578656999999997
624,212,"[ 0.38647246 -2.1345243  -1.507386   -1.2497578   0.7080117   0.88137794
  0.4929818   0.95176554 -1.6907206 ]",0.0703876
625,213,"[ 0.42089254 -2.21151    -1.5081499  -1.2688782   0.77497494  0.8984764
  0.49036044  1.009715   -1.672653  ]",0.11123859999999997
626,214,"[ 0.363553   -2.1007957  -1.4271536  -1.1814222   0.6965225   0.8592735
  0.47799206  1.0470442  -1.58708   ]",0.18777069999999996
627,215,"[ 0.4185794  -2.103204   -1.434793   -1.1560314   0.66622615  0.8661533
  0.46287322  0.9969516  -1.5592793 ]",0.13079830000000003
628,216,"[ 0.28488505 -1.9695023  -1.3421506  -1.110796    0.66223353  0.82966614
  0.4331209   1.0060979  -1.4845946 ]",0.17643176000000005
629,217,"[ 0.46127877 -2.155275   -1.5904176  -1.2910509   0.5512282   0.8774258
  0.2901016   0.8584329  -1.6147897 ]",0.01899289999999998
630,218,"[ 0.51097804 -2.0936148  -1.4990478  -1.1689909   0.5135809   0.83941597
  0.41066083  0.8354523  -1.5391302 ]",0.003963669999999975
631,219,"[ 0.56732076 -2.122363   -1.5180231  -1.1855943   0.4815603   0.82225555
  0.45589623  0.84120774 -1.566453  ]",0.018952190000000035
632,22,"[ 0.06417522  0.03866752 -0.5711871   0.01928648  0.06054864  0.11327209
  0.00361169  0.05767221  0.03102335]",0.04909687
633,220,"[ 0.5008884  -2.1480098  -1.5842295  -1.2559862   0.51166075  0.84385014
  0.41625404  0.8654438  -1.6247045 ]",0.02159365999999996
634,221,"[ 0.48376125 -2.1349182  -1.5657748  -1.2711275   0.47122037  0.8288406
  0.403927    0.8634192  -1.6511555 ]",0.034578600000000015
635,222,"[ 0.4223279  -2.1481836  -1.5432458  -1.1809967   0.54895204  0.87997794
  0.4686446   0.9574713  -1.6158131 ]",0.07749336000000007
636,223,"[ 0.45768982 -2.257085   -1.615519   -1.2541051   0.58477676  0.925383
  0.48982355  0.9632088  -1.7193155 ]",0.03782580000000002
637,224,"[ 0.26967898 -2.1263304  -1.5553887  -1.2043111   0.5934519   0.89914054
  0.44374815  0.9735054  -1.6720853 ]",0.07436485999999998
638,225,"[ 0.2197093  -1.8928909  -1.4495827  -1.0747397   0.56362855  0.84422076
  0.26239207  0.84569556 -1.3929422 ]",0.0014747999999999983
639,226,"[ 0.3437714  -2.3027666  -1.7140511  -1.4002478   0.6374979   0.95247704
  0.36586174  0.972733   -1.8373883 ]",0.020255959999999962
640,227,"[ 0.39167154 -2.3423018  -1.6940911  -1.3833365   0.6570072   0.93098295
  0.43316212  0.91595286 -1.8263699 ]",0.015030089999999996
641,228,"[ 0.2604732  -2.3897786  -1.7230706  -1.3903053   0.6989727   0.9605845
  0.41453293  1.0463336  -1.8703165 ]",0.08574910000000013
642,229,"[ 0.21876907 -2.285247   -1.6682234  -1.3554404   0.53173053  0.9112763
  0.22912957  1.0714941  -1.817237  ]",0.16021779999999997
643,23,"[ 0.05063402  0.07429648 -0.5627668   0.03578953  0.04674175  0.09429525
 -0.01412117  0.06256748  0.05239677]",0.01999877
644,230,"[ 0.2557209  -2.2252455  -1.5734975  -1.2123277   0.5064562   0.90063107
  0.18125315  0.9623753  -1.5716938 ]",0.06174423000000007
645,231,"[ 0.3630224  -2.43135    -1.7483388  -1.4164429   0.5928901   0.98458856
  0.3339926   0.96305645 -1.8993242 ]",0.021532109999999993
646,232,"[ 0.41333106 -2.4601393  -1.7199591  -1.4243913   0.58345383  0.98450553
  0.29291707  1.0044662  -1.9008999 ]",0.019960670000000014
647,233,"[ 0.33203182 -2.0818067  -1.4111322  -1.1042576   0.5690547   0.8586304
  0.41335088  1.0256679  -1.5243195 ]",0.16703749999999995
648,234,"[ 0.39089346 -2.2380636  -1.5772192  -1.243604    0.581408    0.9359214
  0.33996025  0.99003464 -1.6767378 ]",0.05411323999999995
649,235,"[ 0.36645725 -2.3727484  -1.7263248  -1.3675358   0.6051149   0.9903115
  0.22521839  0.9165629  -1.7945123 ]",0.07374860000000005
650,236,"[ 0.339486   -2.2758548  -1.6915882  -1.2500558   0.58336616  0.94382876
  0.15576605  0.8118872  -1.6754874 ]",0.13194156
651,237,"[ 0.3374598  -2.2560015  -1.6992733  -1.1873701   0.50310266  1.0969933
  0.04709121  0.9049653  -1.6388565 ]",0.1920280000000001
652,238,"[ 0.3268156  -2.1939707  -1.5769038  -1.1392125   0.5008281   0.9846833
  0.13282616  0.9213235  -1.5430957 ]",0.06335980000000008
653,239,"[ 0.36374316 -2.229219   -1.6471775  -1.2030618   0.40273687  1.013644
  0.07907406  0.8418059  -1.6344787 ]",0.1718381
654,24,"[ 0.04888799  0.04808288 -0.56426066  0.03052099  0.04600778  0.1001813
 -0.0103265   0.07193089  0.04398659]",0.028250410000000004
655,240,"[ 0.37369525 -2.2409453  -1.6560143  -1.1722777   0.44252843  1.0449073
  0.0734016   0.861103   -1.6143259 ]",0.18380430000000003
656,241,"[ 0.27788064 -2.1950276  -1.7675258  -1.12094     0.28379261  1.1196245
 -0.11332041  0.7239243  -1.6058528 ]",0.39570020000000006
657,242,"[ 0.2789077  -2.2211168  -1.7217772  -1.1916001   0.41668504  1.0572754
 -0.04694367  0.77082485 -1.626171  ]",0.28645054999999997
658,243,"[ 0.40144086 -2.3814092  -1.8736463  -1.3055174   0.40287003  1.0797274
 -0.04398736  0.6261677  -1.7817512 ]",0.4535596999999999
659,244,"[ 0.4034833  -2.4351544  -1.9896675  -1.3815415   0.37788075  1.1769115
 -0.1209899   0.6861996  -1.8529019 ]",0.4907119000000001
660,245,"[ 0.26120776 -2.189352   -1.7147591  -1.245667    0.40199956  1.0419134
 -0.05288814  0.84864646 -1.6187698 ]",0.1932669400000001
661,246,"[ 0.18343423 -1.9165049  -1.401634   -0.9877765   0.4483181   0.8868465
  0.11066538  0.90616685 -1.323668  ]",0.019320349999999986
662,247,"[ 0.15549248 -1.7971032  -1.297126   -0.9081465   0.4053417   0.81813765
  0.11101053  0.8315536  -1.2293342 ]",0.013415949999999954
663,248,"[ 0.24587083 -1.9604055  -1.3638146  -1.0107143   0.49572015  0.8917241
  0.15927589  0.9885561  -1.4044257 ]",0.09683200000000003
664,249,"[ 0.1880555  -1.9556332  -1.3584852  -1.0215325   0.54396456  0.9068581
  0.1580164   1.0510012  -1.4002107 ]",0.14414309999999997
665,25,"[ 0.04868283  0.05801814 -0.55900735  0.02561556  0.05035889  0.09764376
 -0.01015863  0.06067402  0.04252964]",0.036969739999999994
666,250,"[ 0.19127849 -1.9588275  -1.4076054  -0.968078    0.5249432   0.8961097
  0.21687095  1.0009222  -1.3743002 ]",0.10481249999999998
667,251,"[ 0.24152212 -2.018004   -1.4702972  -0.98462516  0.52212775  0.9068768
  0.28626403  0.9019708  -1.396836  ]",0.004906000000000077
668,252,"[ 0.23170702 -1.955501   -1.37909    -0.9310243   0.48217806  0.88395935
  0.21712558  0.892379   -1.3541398 ]",0.00841965
669,253,"[ 0.25540656 -2.1066468  -1.5384477  -1.0927337   0.4830679   0.9379435
  0.11825515  0.8856616  -1.5217179 ]",0.05228189999999999
670,254,"[ 0.28012136 -2.107675   -1.5591317  -1.1969035   0.46006697  0.921091
  0.06508891  0.8265006  -1.5733352 ]",0.09459039999999996
